id,name,expansion,weight
69818,Planar Cleansing,M20,36
69841,Drawn from Dreams,M20,36
69843,Faerie Miscreant,M20,36
69861,Spectral Sailor,M20,36
69993,Empyrean Eagle,M20,36
70148,Acclaimed Contender,ELD,36
70161,Giant Killer,ELD,36
70164,Harmonious Archon,ELD,36
70173,Realm-Cloaked Giant,ELD,36
70183,Worthy Knight,ELD,36
70191,Fae of Wishes,ELD,36
70265,Claim the Firstborn,ELD,36
70336,Escape to the Wilds,ELD,36
70342,Lochmere Serpent,ELD,36
70384,Witch's Oven,ELD,36
70385,Castle Ardenvale,ELD,36
70389,Castle Vantress,ELD,36
70456,Thorn Mammoth,ELD,36
70554,Ashiok's Erasure,THB,36
70569,Omen of the Sea,THB,36
70583,Thassa's Intervention,THB,36
70591,Wavebreak Hippocamp,THB,36
70605,Erebos's Intervention,THB,36
70662,Purphoros's Intervention,THB,36
70669,Tectonic Giant,THB,36
70709,Setessan Champion,THB,36
70725,Dream Trawler,THB,36
71077,Drannith Healer,IKO,36
71088,Luminous Broodmoth,IKO,36
71137,Voracious Greatshark,IKO,36
71145,Call of the Death-Dweller,IKO,36
71155,Extinction Event,IKO,36
71164,Mythos of Nethroi,IKO,36
71180,Drannith Stinger,IKO,36
71250,Dire Tactics,IKO,36
71258,Inspired Ultimatum,IKO,36
71271,Ruinous Ultimatum,IKO,36
71274,Skycat Sovereign,IKO,36
71362,Ranger-Captain of Eos,MH1,36
71397,Marit Lage's Slumber,MH1,36
71470,Goblin Matron,MH1,36
71545,Ingenious Infiltrator,MH1,36
71788,Baneslayer Angel,M21,36
71791,Basri's Lieutenant,M21,36
71803,Glorious Anthem,M21,36
71811,Pack Leader,M21,36
71858,Teferi's Ageless Insight,M21,36
71877,Demonic Embrace,M21,36
71896,Massacre Wurm,M21,36
71967,Garruk's Harbinger,M21,36
71979,Primal Might,M21,36
72121,Witch of the Moors,JMP,36
72178,Kor Spiritdancer,JMP,36
72209,Curiosity,JMP,36
72240,Spectral Sailor,JMP,36
72249,Vedalken Archmage,JMP,36
72350,Zombie Infestation,JMP,36
72393,Grim Lavamancer,JMP,36
72403,Lightning Axe,JMP,36
72425,Sin Prodder,JMP,36
72453,Elvish Archdruid,JMP,36
72455,Explore,JMP,36
72494,Soul of the Harvest,JMP,36
72498,Thragtusk,JMP,36
73187,Archpriest of Iona,ZNR,36
73249,Glasspool Mimic,ZNR,36
73349,Leyline Tyrant,ZNR,36
73396,Kazandu Mammoth,ZNR,36
73773,Angel of Sanctions,AKR,36
73776,Approach of the Second Sun,AKR,36
73827,Champion of Wits,AKR,36
73875,Demonic Pact,AKR,36
73889,Liliana's Mastery,AKR,36
73914,Abrade,AKR,36
73915,Ahn-Crop Crasher,AKR,36
73916,Anger of the Gods,AKR,36
73930,Earthshaker Khenra,AKR,36
73955,Soul-Scar Mage,AKR,36
73994,Resilient Khenra,AKR,36
74078,Sphinx's Revelation,AKR,36
74094,God-Pharaoh's Gift,AKR,36
74148,Ramunap Ruins,AKR,36
75063,Runeforge Champion,KHM,36
75066,"Sigrid, God-Favored",KHM,36
75081,Ascendant Spirit,KHM,36
75091,Cyclone Summoner,KHM,36
75120,Burning-Rune Demon,KHM,36
75121,Crippling Fear,KHM,36
75125,Draugr Necromancer,KHM,36
75134,Eradicator Valkyrie,KHM,36
75181,Frost Bite,KHM,36
75211,Elvish Warmaster,KHM,36
75235,Realmwalker,KHM,36
75253,Binding the Old Gods,KHM,36
75361,Rampage of the Valkyries,KHM,36
75597,Fumigate,KLR,36
75605,Refurbish,KLR,36
75613,Toolcraft Exemplar,KLR,36
75624,Disallow,KLR,36
75639,Paradoxical Outcome,KLR,36
75662,Fatal Push,KLR,36
75670,Glint-Sleeve Siphoner,KLR,36
75733,Blossoming Defense,KLR,36
75760,Servant of the Conduit,KLR,36
75794,Winding Constrictor,KLR,36
75802,Bomat Courier,KLR,36
75845,Scrapheap Scrounger,KLR,36
76086,Harmonic Prodigy,MH2,36
76140,Arcbound Shikari,MH2,36
76164,Priest of Fell Rites,MH2,36
76167,Rakdos Headliner,MH2,36
76189,Nettlecyst,MH2,36
76229,Wonder,MH2,36
76253,Sterling Grove,MH2,36
76439,Mentor's Guidance,STX,36
76457,Baleful Mastery,STX,36
76489,Draconic Intervention,STX,36
76520,Dragonsguard Elite,STX,36
76526,Gnarled Professor,STX,36
76564,Torrent Sculptor,STX,36
76575,Blot Out the Sky,STX,36
76607,Lorehold Command,STX,36
76642,Silverquill Silencer,STX,36
76652,Vanishing Verse,STX,36
76982,Blazing Rootwalla,MH2,36
77021,Squirrel Sovereign,MH2,36
77125,"Icingdeath, Frost Tyrant",AFR,36
77128,Loyal Warhound,AFR,36
77158,Demilich,AFR,36
77248,Flameskull,AFR,36
77252,Hobgoblin Bandit Lord,AFR,36
77480,Approach of the Second Sun,STA,36
77495,Memory Lapse,STA,36
77513,Tendrils of Agony,STA,36
77515,Chaos Warp,STA,36
77516,Claim the Firstborn,STA,36
77531,Harmonize,STA,36
77533,Natural Order,STA,36
77535,Regrowth,STA,36
78136,Trash for Treasure,2XM,36
78345,Fateful Absence,MID,36
78354,Lunarch Veteran,MID,36
78428,Bloodline Culling,MID,36
78430,Champion of the Perished,MID,36
78446,Graveyard Trespasser,MID,36
78457,The Meathook Massacre,MID,36
78496,Light Up the Night,MID,36
78499,Moonveil Regent,MID,36
78507,Reckless Stormseeker,MID,36
78515,Sunstreak Phoenix,MID,36
78528,Briarbridge Tracker,MID,36
78554,Primal Adversary,MID,36
78560,Storm the Festival,MID,36
78576,Can't Stay Away,MID,36
78795,Hallowed Haunting,VOW,36
78798,Hopeful Initiate,VOW,36
78830,Welcoming Vampire,VOW,36
78836,Cemetery Illuminator,VOW,36
78922,Path of Peril,VOW,36
78937,Voldaren Bloodcaster,VOW,36
78940,Abrade,VOW,36
78941,Alchemist's Gambit,VOW,36
78954,Creepy Puppeteer,VOW,36
78957,Dominating Vampire,VOW,36
78976,Manaform Hellkite,VOW,36
78987,Volatile Arsonist,VOW,36
79001,Cemetery Prowler,VOW,36
79007,Dig Up,VOW,36
79040,Ulvenwald Oddity,VOW,36
79078,Dollhouse of Horrors,VOW,36
79244,Boros Elite,J21,36
79272,Master of the Pearl Trident,J21,36
79273,Mulldrifter,J21,36
79285,Diregraf Colossus,J21,36
79307,Fiery Temper,J21,36
79318,Rage Forger,J21,36
79325,Thunderbreak Regent,J21,36
79355,Myr Enforcer,J21,36
79383,Static Discharge,J21,36
79446,Lion Sash,NEO,36
79448,March of Otherworldly Light,NEO,36
79449,Michiko's Reign of Truth,NEO,36
79482,Invoke the Winds,NEO,36
79492,Moon-Circuit Hacker,NEO,36
79498,Prosperous Thief,NEO,36
79587,Peerless Samurai,NEO,36
79598,Thundering Raiju,NEO,36
79604,Azusa's Many Journeys,NEO,36
79620,Generous Visitor,NEO,36
79666,The Kami War,NEO,36
79670,Oni-Cult Anvil,NEO,36
79677,Spirit-Sister's Call,NEO,36
79914,Sigardian Evangel,Y22,36
79943,Conductive Current,Y22,36
79944,Electrostatic Blast,Y22,36
80161,Depopulate,SNC,36
80163,Extraction Specialist,SNC,36
80248,Tenacious Underdog,SNC,36
80253,Big Score,SNC,36
80311,Topiary Stomper,SNC,36
80339,Fleetfoot Dancer,SNC,36
80342,Hostile Takeover,SNC,36
80360,Obscura Interceptor,SNC,36
80381,Void Rend,SNC,36
80383,Ziatora's Envoy,SNC,36
81072,A-Demilich,AFR,36
81081,Inchblade Companion,Y22,36
81094,Undercity Plunder,Y22,36
81096,Consuming Oni,Y22,36
81105,Boseiju Pathlighter,Y22,36
81108,Forceful Cultivator,Y22,36
81232,Champions of Tyr,HBG,36
81244,"Calim, Djinn Emperor",HBG,36
81250,Thayan Evokers,HBG,36
81258,Stroke of Luck,HBG,36
81260,Chaos Balor,HBG,36
81274,Uthgardt Fury,HBG,36
81501,"Lae'zel, Githyanki Warrior",HBG,36
81531,"Imoen, Trickster Friend",HBG,36
81603,"Wilson, Bear Comrade",HBG,36
81735,Black Market Connections,HBG,36
81948,Pass the Torch,Y22,36
81956,Bind to Secrecy,Y22,36
81960,Effluence Devourer,Y22,36
81961,Obscura Polymorphist,Y22,36
81962,Racketeer Boss,Y22,36
81965,Spara's Bodyguard,Y22,36
81966,Spelldrain Assassin,Y22,36
82104,Haughty Djinn,DMU,36
82117,Silver Scrutiny,DMU,36
82195,Shivan Devastator,DMU,36
82586,Go for the Throat,BRO,36
82612,Brotherhood's End,BRO,36
82628,Monastery Swiftspear,BRO,36
82708,Third Path Iconoclast,BRO,36
82726,Portal to Phyrexia,BRO,36
83387,Tarmogoyf,UMA,36
83488,A-Mentor's Guidance,STX,36
83504,A-The Meathook Massacre,MID,36
83517,Oracle of the Alpha,Y23,36
83530,Nantuko Slicer,Y23,36
83536,Juggernaut Peddler,Y23,36
83543,Coalition Construct,Y23,36
83804,Phyrexian Arena,ONE,36
83825,Capricious Hellraiser,ONE,36
83942,Staff of Compleation,ONE,36
83944,Sword of Forge and Frontier,ONE,36
84168,By Elspeth's Command,Y23,36
84175,Fallaji Antiquarian,Y23,36
84176,Kayla's Kindling,Y23,36
84178,Tomakul Phoenix,Y23,36
84180,Foundry Groundbreaker,Y23,36
84184,Assemble the Team,Y23,36
84192,Yotian Courier,Y23,36
84193,Forgefire Automaton,Y23,36
84195,Gixian Recycler,Y23,36
84198,Warzone Duplicator,Y23,36
84295,Sunfall,MOM,36
84315,Faerie Mastermind,MOM,36
84395,Pile On,MOM,36
84449,Stoke the Flames,MOM,36
84526,Invasion of Amonkhet,MOM,36
84542,Invasion of New Phyrexia,MOM,36
84718,Reprieve,LTR,36
84763,Stern Scolding,LTR,36
85632,A-Peerless Samurai,NEO,36
86079,Sigarda's Aid,SIR,36
86121,Mausoleum Wanderer,SIR,36
86152,Diregraf Colossus,SIR,36
86201,Fiery Temper,SIR,36
86216,Lightning Axe,SIR,36
86227,Sin Prodder,SIR,36
86461,Kemba's Outfitter,Y23,36
86625,Declaration in Stone,SIR,36
86722,Virtue of Loyalty,WOE,36
86724,Werefox Bodyguard,WOE,36
86757,Sleep-Cursed Faerie,WOE,36
86822,Charming Scoundrel,WOE,36
86850,Rotisserie Elemental,WOE,36
86958,Questing Druid,WOE,36
86980,The Irencrag,WOE,36
87044,Intangible Virtue,WOT,36
87055,Curiosity,WOT,36
87064,Spreading Seas,WOT,36
87069,Necropotence,WOT,36
87089,Defense of the Heart,WOT,36
87107,A-Prosperous Thief,NEO,36
87111,A-Moon-Circuit Hacker,NEO,36
87165,Resplendent Angel,LCI,36
87279,Abrade,LCI,36
87432,Treasure Map,LCI,36
88917,Gamble,SPG,36
88925,Aurelia's Vindicator,MKM,36
88989,Reenact the Crime,MKM,36
88990,Steamcore Scholar,MKM,36
89025,Vein Ripper,MKM,36
89042,Fugitive Codebreaker,MKM,36
89064,Analyze the Pollen,MKM,36
89080,Hide in Plain Sight,MKM,36
89154,Warleader's Call,MKM,36
90136,Jewel Mine Overseer,Y24,36
90350,Aven Interrupter,OTJ,36
90391,Duelist of the Mind,OTJ,36
90421,Three Steps Ahead,OTJ,36
90730,Primal Might,OTP,36
90757,Vanishing Verse,OTP,36
90759,Void Rend,OTP,36
90762,Grindstone,OTP,36
17205,Chainer's Edict,TOR,27
17618,Mirari's Wake,JUD,27
19829,Bonesplitter,MRD,27
22226,Hidetsugu's Second Rite,SOK,27
24255,Ghost Quarter,DIS,27
28393,Merrow Reejerey,LRW,27
29196,Kinsbaile Cavalier,MOR,27
32601,Tendrils of Corruption,M10,27
33069,Hypnotic Specter,M10,27
35573,Death's Shadow,WWK,27
39734,Phyrexian Metamorph,NPH,27
39754,Phyrexian Obliterator,NPH,27
42294,Ghost Quarter,ISD,27
46897,Sigil of the Empty Throne,CON,27
50943,Body Double,PLC,27
51619,Grisly Salvage,RTR,27
53845,Brave the Elements,M14,27
54163,Elvish Mystic,M14,27
54349,Favored Hoplite,THS,27
54387,Soldier of the Pantheon,THS,27
54503,Hero's Downfall,THS,27
54613,Titan's Strength,THS,27
55043,Searing Blood,BNG,27
55093,Satyr Wayfinder,BNG,27
55395,Eidolon of Blossoms,JOU,27
57507,Ensoul Artifact,M15,27
57721,Shrapnel Blast,M15,27
57743,Chord of Calling,M15,27
58297,Jeskai Ascendancy,KTK,27
58337,Siege Rhino,KTK,27
59193,Rally the Ancestors,FRF,27
60987,Ojutai's Command,DTK,27
61321,Abbot of Keral Keep,ORI,27
61505,Shaman of the Pack,ORI,27
62629,Thraben Inspector,SOI,27
63055,Tireless Tracker,SOI,27
63377,Cryptbreaker,EMN,27
63445,Bedlam Reveler,EMN,27
63475,Harmless Offering,EMN,27
65481,Adorned Pouncer,HOU,27
65993,Ixalan's Binding,XLN,27
66045,Tocatli Honor Guard,XLN,27
66057,Chart a Course,XLN,27
66063,Deeproot Waters,XLN,27
66091,Opt,XLN,27
66135,Tempest Caller,XLN,27
66143,Arguel's Blood Fast,XLN,27
66185,Kitesail Freebooter,XLN,27
66187,Lurking Chupacabra,XLN,27
66225,Walk the Plank,XLN,27
66273,Rampaging Ferocidon,XLN,27
66279,Rigging Runner,XLN,27
66287,Star of Extinction,XLN,27
66363,Merfolk Branchwalker,XLN,27
66415,Hostage Taker,XLN,27
66471,Sorcerous Spyglass,XLN,27
66473,Thaumatic Compass,XLN,27
66481,Vanquisher's Banner,XLN,27
66619,Baffling End,RIX,27
66651,Pride of Conquerors,RIX,27
66737,Warkite Marauder,RIX,27
66775,Moment of Craving,RIX,27
66837,Reckless Rage,RIX,27
66911,Tendershoot Dryad,RIX,27
66991,The Immortal Sun,RIX,27
67150,Knight of Grace,DOM,27
67166,Seal Away,DOM,27
67224,Opt,DOM,27
67254,Wizard's Retort,DOM,27
67266,Cast Down,DOM,27
67280,Dread Shade,DOM,27
67298,Knight of Malice,DOM,27
67304,Phyrexian Scriptures,DOM,27
67350,The Flame of Keld,DOM,27
67390,Siege-Gang Commander,DOM,27
67402,Verix Bladewing,DOM,27
67460,Saproling Migration,DOM,27
67552,Mox Amber,DOM,27
67690,Ajani's Pridemate,M19,27
67726,Leonin Warleader,M19,27
67734,Mentor of the Meek,M19,27
67790,Exclusion Mage,M19,27
67856,Bone Dragon,M19,27
67878,Graveyard Marshal,M19,27
67940,Banefire,M19,27
67950,Demanding Dragon,M19,27
68050,Gigantosaurus,M19,27
68064,Pelakka Wurm,M19,27
68072,Reclamation Sage,M19,27
68465,Citywide Bust,GRN,27
68469,Dawn of Hope,GRN,27
68471,Divine Visitation,GRN,27
68474,Haazda Marshal,GRN,27
68475,Healer's Hawk,GRN,27
68499,Dream Eater,GRN,27
68505,Mission Briefing,GRN,27
68509,Nightveil Sprite,GRN,27
68512,Quasiduplicate,GRN,27
68515,Sinister Sabotage,GRN,27
68524,Blood Operative,GRN,27
68528,Dead Weight,GRN,27
68538,Midnight Reaper,GRN,27
68540,Necrotic Wound,GRN,27
68544,Price of Fame,GRN,27
68564,Goblin Cratermaker,GRN,27
68569,Lava Coil,GRN,27
68580,Torch Courier,GRN,27
68584,Beast Whisperer,GRN,27
68602,Pelt Collector,GRN,27
68613,Assassin's Trophy,GRN,27
68615,Beacon Bolt,GRN,27
68621,Charnel Troll,GRN,27
68624,Crackling Drake,GRN,27
68635,Goblin Electromancer,GRN,27
68640,Ionize,GRN,27
68644,Knight of Autumn,GRN,27
68667,Thought Erasure,GRN,27
68688,Discovery // Dispersal,GRN,27
68694,Find // Finality,GRN,27
68731,Guildmages' Forum,GRN,27
69129,Angel of Grace,RNA,27
69170,Mass Manipulation,RNA,27
69173,Precognitive Perception,RNA,27
69175,Pteramander,RNA,27
69176,Quench,RNA,27
69198,Cry of the Carnarium,RNA,27
69235,Light Up the Stage,RNA,27
69237,Rix Maadi Reveler,RNA,27
69243,Skewer the Critics,RNA,27
69248,Tin Street Dodger,RNA,27
69293,Deputy of Detention,RNA,27
69300,Fireblade Artist,RNA,27
69306,Growth Spiral,RNA,27
69338,Sunder Shaman,RNA,27
69349,Bedeck // Bedazzle,RNA,27
69355,Collision // Colossus,RNA,27
69358,Consecrate // Consume,RNA,27
69373,Thrash // Threat,RNA,27
69376,Warrant // Warden,RNA,27
69455,Ajani's Pridemate,WAR,27
69463,Finale of Glory,WAR,27
69471,Law-Rune Enforcer,WAR,27
69477,Prison Realm,WAR,27
69494,Bond of Insight,WAR,27
69529,Bleeding Edge,WAR,27
69537,Dreadhorde Invasion,WAR,27
69547,Lazotep Reaver,WAR,27
69552,Ob Nixilis's Cruelty,WAR,27
69576,Dreadhorde Arcanist,WAR,27
69589,Mizzium Tank,WAR,27
69611,Finale of Devastation,WAR,27
69643,Dovin's Veto,WAR,27
69671,Tenth District Legionnaire,WAR,27
69676,Tyrant's Scorn,WAR,27
69762,Despark,WAR,27
69793,Bishop of Wings,M20,27
69804,Gods Willing,M20,27
69819,Raise the Alarm,M20,27
69890,Knight of the Ebon Legion,M20,27
69924,Flame Sweep,M20,27
69943,Scampering Scorcher,M20,27
69950,Barkhide Troll,M20,27
69979,Shifting Ceratops,M20,27
69998,Lightning Stormkin,M20,27
70014,Icon of Ancestry,M20,27
70149,All That Glitters,ELD,27
70155,Charming Prince,ELD,27
70162,Glass Casket,ELD,27
70182,Venerable Knight,ELD,27
70196,Hypnotic Sprite,ELD,27
70206,Opt,ELD,27
70226,Blacklance Paragon,ELD,27
70228,Cauldron Familiar,ELD,27
70232,Epic Downfall,ELD,27
70237,Foulmire Knight,ELD,27
70258,Witch's Vengeance,ELD,27
70272,Fires of Invention,ELD,27
70282,Redcap Melee,ELD,27
70286,Scorching Dragonfire,ELD,27
70290,Slaying Fire,ELD,27
70316,Once Upon a Time,ELD,27
70329,Wildborn Preserver,ELD,27
70330,Wildwood Tracker,ELD,27
70333,Dance of the Manse,ELD,27
70341,Inspiring Veteran,ELD,27
70349,Steelclaw Lance,ELD,27
70350,Stormfist Crusader,ELD,27
70354,Covetous Urge,ELD,27
70367,Golden Egg,ELD,27
70369,Heraldic Banner,ELD,27
70373,Lucky Clover,ELD,27
70380,Sorcerous Spyglass,ELD,27
70382,Stonecoil Serpent,ELD,27
70458,Banish into Fable,ELD,27
70514,Archon of Sun's Grace,THB,27
70515,Banishing Light,THB,27
70516,The Birth of Meletis,THB,27
70521,Daybreak Chimera,THB,27
70561,Glimpse of Freedom,THB,27
70563,Kiora Bests the Sea God,THB,27
70584,Thassa's Oracle,THB,27
70594,Agonizing Remorse,THB,27
70598,Cling to Dust,THB,27
70601,Eat to Extinction,THB,27
70602,Elspeth's Nightmare,THB,27
70610,Gray Merchant of Asphodel,THB,27
70612,Hateful Eidolon,THB,27
70617,Mire's Grasp,THB,27
70619,Nightmare Shepherd,THB,27
70629,Tymaret Calls the Dead,THB,27
70634,Woe Strider,THB,27
70635,The Akroan War,THB,27
70658,Ox of Agonas,THB,27
70663,Satyr's Cunning,THB,27
70679,Destiny Spinner,THB,27
70681,The First Iroan Games,THB,27
70710,Setessan Petitioner,THB,27
70716,Wolfwillow Haven,THB,27
70739,Staggering Insight,THB,27
70746,Nyx Lotus,THB,27
71074,Cubwarden,IKO,27
71079,Fight as One,IKO,27
71091,Mythos of Snapdax,IKO,27
71125,Mythos of Illuna,IKO,27
71126,Neutralize,IKO,27
71130,Pollywog Symbiote,IKO,27
71140,Bastion of Remembrance,IKO,27
71150,Dead Weight,IKO,27
71151,Dirge Bat,IKO,27
71159,Hunted Nightmare,IKO,27
71172,Whisper Squad,IKO,27
71181,Everquill Phoenix,IKO,27
71183,Fire Prophecy,IKO,27
71222,Gemrazer,IKO,27
71231,Migration Path,IKO,27
71261,Lore Drakkis,IKO,27
71275,Slitherwisp,IKO,27
71278,Sprite Dragon,IKO,27
71279,Titans' Nest,IKO,27
71286,Cunning Nightbonder,IKO,27
71345,Battle Screech,MH1,27
71354,Giver of Runes,MH1,27
71357,King of the Pride,MH1,27
71390,Eyekite,MH1,27
71396,Man-o'-War,MH1,27
71424,Cordial Vampire,MH1,27
71442,Putrid Goblin,MH1,27
71449,Sling-Gang Lieutenant,MH1,27
71453,Undead Augur,MH1,27
71469,Goblin Engineer,MH1,27
71520,Scale Up,MH1,27
71528,Trumpeting Herd,MH1,27
71542,Good-Fortune Unicorn,MH1,27
71550,Munitions Expert,MH1,27
71555,Soulherder,MH1,27
71799,Faith's Fetters,M21,27
71822,Swift Response,M21,27
71834,Ghostly Pilferer,M21,27
71839,Miscast,M21,27
71841,Opt,M21,27
71843,Rain of Revelation,M21,27
71879,Eliminate,M21,27
71884,Grasp of Darkness,M21,27
71889,Kitesail Freebooter,M21,27
71892,Liliana's Standard Bearer,M21,27
71900,Pestilent Haze,M21,27
71917,"Chandra, Heart of Fire",M21,27
71932,Heartfire Immolator,M21,27
71940,Scorching Dragonfire,M21,27
71949,Transmogrify,M21,27
71954,Volcanic Salvo,M21,27
71959,Cultivate,M21,27
71990,Sporeweb Weaver,M21,27
71998,Conclave Mentor,M21,27
72014,Mazemind Tome,M21,27
72022,Sparkhunter Masticore,M21,27
72114,Corsair Captain,JMP,27
72117,Scholar of the Lost Trove,JMP,27
72169,Healer's Hawk,JMP,27
72183,Mentor of the Meek,JMP,27
72191,Raise the Alarm,JMP,27
72204,Chart a Course,JMP,27
72215,Exclusion Mage,JMP,27
72238,Sharding Sphinx,JMP,27
72255,Whelming Wave,JMP,27
72260,Wizard's Retort,JMP,27
72278,Cauldron Familiar,JMP,27
72301,Gifted Aetherborn,JMP,27
72306,Innocent Blood,JMP,27
72323,Oona's Blackguard,JMP,27
72386,Goblin Chieftain,JMP,27
72409,Magmaquake,JMP,27
72419,Rageblood Shaman,JMP,27
72451,Dwynen's Elite,JMP,27
72477,Oracle of Mul Daya,JMP,27
72510,Zendikar's Roil,JMP,27
73202,Kabira Takedown,ZNR,27
73205,Kor Blademaster,ZNR,27
73223,Sejiri Shelter,ZNR,27
73229,Squad Commander,ZNR,27
73251,Inscription of Insight,ZNR,27
73258,Maddening Cacophony,ZNR,27
73290,Bloodchief's Thirst,ZNR,27
73302,Hagra Mauling,ZNR,27
73305,Inscription of Ruin,ZNR,27
73308,Malakir Rebirth,ZNR,27
73321,Scourge of the Skyclaves,ZNR,27
73323,Shadows' Verdict,ZNR,27
73326,Soul Shatter,ZNR,27
73333,Akoum Hellhound,ZNR,27
73337,Cinderclasm,ZNR,27
73350,Magmatic Channeler,ZNR,27
73355,Relic Robber,ZNR,27
73357,Roil Eruption,ZNR,27
73361,Shatterskull Charger,ZNR,27
73370,Spikefield Hazard,ZNR,27
73375,Thundering Rebuke,ZNR,27
73382,Wayward Guide-Beast,ZNR,27
73413,Skyclave Pick-Axe,ZNR,27
73416,Swarm Shambler,ZNR,27
73420,Tangled Florahedron,ZNR,27
73433,Brushfire Elemental,ZNR,27
73434,Cleric of Life's Bond,ZNR,27
73774,Anointed Procession,AKR,27
73783,Crested Sunmare,AKR,27
73792,Forsake the Worldly,AKR,27
73795,Glory-Bound Initiate,AKR,27
73812,Sunscourge Champion,AKR,27
73840,Hieroglyphic Illumination,AKR,27
73857,Strategic Planning,AKR,27
73859,Supreme Will,AKR,27
73863,Vizier of Many Faces,AKR,27
73872,Bontu's Last Reckoning,AKR,27
73878,Doomfall,AKR,27
73879,Dread Wanderer,AKR,27
73885,Khenra Eternal,AKR,27
73924,"Chandra, Pyromaster",AKR,27
73936,Harsh Mentor,AKR,27
73938,Hour of Devastation,AKR,27
73944,Magma Spray,AKR,27
73976,Hornet Queen,AKR,27
73977,Hour of Promise,AKR,27
73990,Pride Sovereign,AKR,27
74019,Cut // Ribbons,AKR,27
74099,Oketra's Monument,AKR,27
74100,Perilous Vault,AKR,27
74983,Archon of Sun's Grace,JMP,27
74986,Banishing Light,JMP,27
74992,Doomed Necromancer,JMP,27
74994,Woe Strider,JMP,27
74997,Scorching Dragonfire,JMP,27
74999,Fanatic of Mogis,JMP,27
75035,Regal Caracal,AKR,27
75042,Codespell Cleric,KHM,27
75043,Divine Gambit,KHM,27
75044,Doomskar,KHM,27
75047,Glorious Protector,KHM,27
75070,Starnheim Unleashed,KHM,27
75084,Behold the Multiverse,KHM,27
75116,Strategic Planning,KHM,27
75150,Skemfar Shadowsage,KHM,27
75162,Arni Brokenbrow,KHM,27
75205,Blessing of Frost,KHM,27
75222,In Search of Greatness,KHM,27
75223,Jaspera Sentinel,KHM,27
75241,Snakeskin Veil,KHM,27
75250,Battle for Bretagard,KHM,27
75254,The Bloodsky Massacre,KHM,27
75260,Harald Unites the Elves,KHM,27
75261,Immersturm Predator,KHM,27
75355,Thornmantle Striker,KHM,27
75454,Leonin Warleader,ANB,27
75537,Gigantosaurus,ANB,27
75595,Fairgrounds Warden,KLR,27
75609,Skywhaler's Shot,KLR,27
75612,Thopter Arrest,KLR,27
75616,Aether Meltdown,KLR,27
75621,Baral's Expertise,KLR,27
75628,Glint-Nest Crane,KLR,27
75634,Metallic Rebuke,KLR,27
75669,Gifted Aetherborn,KLR,27
75682,Noxious Gearhulk,KLR,27
75705,Harnessed Lightning,KLR,27
75734,Bristling Hydra,KLR,27
75738,Greenbelt Rampager,KLR,27
75745,Longtusk Cub,KLR,27
75763,Verdurous Gearhulk,KLR,27
75767,Cloudblazer,KLR,27
75791,Voltaic Brawler,KLR,27
75793,Whirler Virtuoso,KLR,27
75796,Aethersphere Harvester,KLR,27
75827,Lifecrafter's Bestiary,KLR,27
75849,"Skysovereign, Consul Flagship",KLR,27
75964,Esper Sentinel,MH2,27
75968,Healer's Flock,MH2,27
75982,Serra's Emissary,MH2,27
76010,Rise and Shine,MH2,27
76025,Thought Monitor,MH2,27
76043,Hell Mongrel,MH2,27
76044,Kitchen Imp,MH2,27
76069,Bloodbraid Marauder,MH2,27
76096,Skophos Reaver,MH2,27
76101,Unholy Heat,MH2,27
76109,Chitterspitter,MH2,27
76133,Sylvan Anthem,MH2,27
76141,Arcus Acolyte,MH2,27
76147,Combine Chrysalis,MH2,27
76159,Lazotep Chancellor,MH2,27
76166,Ravenous Squirrel,MH2,27
76179,Batterbone,MH2,27
76412,Guiding Voice,STX,27
76434,Divide by Zero,STX,27
76435,Dream Strix,STX,27
76441,Multiple Choice,STX,27
76451,Tempted by the Oriq,STX,27
76459,Callous Bloodmage,STX,27
76463,Eyetwitch,STX,27
76479,Sedgemoor Witch,STX,27
76500,Igneous Inspiration,STX,27
76522,Emergent Sequence,STX,27
76532,Overgrown Arch,STX,27
76539,Verdant Mastery,STX,27
76546,Flamescroll Celebrant,STX,27
76554,Pestilent Cauldron,STX,27
76584,Deadly Brew,STX,27
