id,name,expansion,color_identity,weight_hb_99,weight_hb_cmd,weight_sb_99,weight_sb_cmd
62135,Swamp,BFZ,B,0,0,0,0
62145,Mountain,BFZ,R,0,0,0,0
62155,Forest,BFZ,G,0,0,0,0
62171,"Kozilek, the Great Distortion",OGW,,9,-360,9,9
62175,Matter Reshaper,OGW,,9,9,9,9
62181,Thought-Knot Seer,OGW,,9,9,9,9
62189,Eldrazi Displacer,OGW,W,9,9,9,9
62335,"Kalitas, Traitor of Ghet",OGW,B,45,360,45,240
62415,World Breaker,OGW,G,9,9,9,9
62477,Reflector Mage,OGW,WU,18,18,18,18
62531,Wastes,OGW,,0,0,0,0
62561,Declaration in Stone,SOI,W,36,36,36,36
62569,Eerie Interlude,SOI,W,9,9,9,9
62629,Thraben Inspector,SOI,W,27,27,27,27
63055,Tireless Tracker,SOI,G,27,27,27,27
63081,The Gitrog Monster,SOI,BG,27,9,27,36
63119,Shard of Broken Glass,SOI,,9,9,9,9
63343,Mausoleum Wanderer,EMN,U,36,36,36,36
63377,Cryptbreaker,EMN,B,27,27,27,27
63445,Bedlam Reveler,EMN,R,27,27,27,27
63475,Harmless Offering,EMN,R,27,27,27,27
64081,Metalspinner's Puzzleknot,KLD,B,9,9,9,9
64171,Smuggler's Copter,KLD,,45,45,45,45
64261,Reverse Engineer,AER,U,18,18,18,18
64663,Inspiring Statuary,AER,,9,9,9,9
64979,Faith of the Devoted,AKH,B,9,9,9,9
65061,Flameblade Adept,AKH,R,9,9,9,9
65363,Plains,AKH,W,0,0,0,0
65369,Island,AKH,U,0,0,0,0
65379,Swamp,AKH,B,0,0,0,0
65385,Mountain,AKH,R,0,0,0,0
65393,Forest,AKH,G,0,0,0,0
65481,Adorned Pouncer,HOU,W,27,27,27,27
65591,Ammit Eternal,HOU,B,18,18,18,18
65633,Torment of Scarabs,HOU,B,9,9,9,9
65779,Consign /// Oblivion,HOU,UB,27,18,27,18
65961,Adanto Vanguard,XLN,W,45,45,45,45
65963,Ashes of the Abhorrent,XLN,W,9,9,9,9
65965,Axis of Mortality,XLN,W,9,9,9,9
65967,Bellowing Aegisaur,XLN,W,9,6,9,6
65969,Bishop of Rebirth,XLN,W,9,9,9,9
65971,Bishop's Soldier,XLN,W,9,9,9,9
65973,Bright Reprisal,XLN,W,6,6,6,6
65975,Demystify,XLN,W,9,6,9,6
65977,Duskborne Skymarcher,XLN,W,18,18,18,18
65979,Emissary of Sunrise,XLN,W,9,9,9,9
65981,Encampment Keeper,XLN,W,9,9,9,9
65983,Glorifier of Dusk,XLN,W,6,6,6,6
65985,Goring Ceratops,XLN,W,9,6,9,6
65987,Imperial Aerosaur,XLN,W,9,6,9,6
65989,Imperial Lancer,XLN,W,6,6,6,6
65991,Inspiring Cleric,XLN,W,18,18,18,18
65993,Ixalan's Binding,XLN,W,27,27,27,27
65995,Kinjalli's Caller,XLN,W,9,6,9,6
65997,Kinjalli's Sunwing,XLN,W,9,9,9,9
65999,Legion Conquistador,XLN,W,9,9,9,9
66001,Legion's Judgment,XLN,W,9,9,9,9
66003,Legion's Landing,XLN,W,45,45,45,45
66007,Looming Altisaur,XLN,W,9,6,9,6
66009,"Mavren Fein, Dusk Apostle",XLN,W,18,9,18,9
66011,Paladin of the Bloodstained,XLN,W,9,6,9,6
66013,Pious Interdiction,XLN,W,6,6,6,6
66015,Priest of the Wakening Sun,XLN,W,9,6,9,6
66017,Pterodon Knight,XLN,W,6,6,6,6
66019,Queen's Commission,XLN,W,18,18,18,18
66021,Rallying Roar,XLN,W,9,9,9,9
66023,Raptor Companion,XLN,W,6,6,6,6
66025,Ritual of Rejuvenation,XLN,W,9,6,9,6
66027,Sanguine Sacrament,XLN,W,9,9,9,9
66029,Settle the Wreckage,XLN,W,45,45,45,45
66031,Sheltering Light,XLN,W,9,9,9,9
66033,Shining Aerosaur,XLN,W,6,6,6,6
66035,Skyblade of the Legion,XLN,W,9,9,9,9
66037,Slash of Talons,XLN,W,6,6,6,6
66039,Steadfast Armasaur,XLN,W,6,6,6,6
66041,Sunrise Seeker,XLN,W,6,6,6,6
66043,Territorial Hammerskull,XLN,W,9,6,9,6
66045,Tocatli Honor Guard,XLN,W,27,27,27,27
66047,Vampire's Zeal,XLN,W,9,9,9,9
66049,Wakening Sun's Avatar,XLN,W,9,9,9,9
66051,Air Elemental,XLN,U,6,6,6,6
66053,Arcane Adaptation,XLN,U,9,6,9,6
66055,Cancel,XLN,U,18,18,18,18
66057,Chart a Course,XLN,U,27,27,27,27
66059,Daring Saboteur,XLN,U,9,9,9,9
66061,Deadeye Quartermaster,XLN,U,9,6,9,6
66063,Deeproot Waters,XLN,U,27,27,27,27
66065,Depths of Desire,XLN,U,9,6,9,6
66067,Dive Down,XLN,U,36,36,36,36
66069,Dreamcaller Siren,XLN,U,9,9,9,9
66071,Entrancing Melody,XLN,U,18,18,18,18
66073,Favorable Winds,XLN,U,9,9,9,9
66075,Fleet Swallower,XLN,U,9,6,9,6
66077,Headwater Sentries,XLN,U,6,6,6,6
66079,Herald of Secret Streams,XLN,U,9,9,9,9
66081,"Jace, Cunning Castaway",XLN,U,9,9,9,9
66083,"Kopala, Warden of Waves",XLN,U,18,18,18,18
66085,Lookout's Dispersal,XLN,U,18,18,18,18
66087,Navigator's Ruin,XLN,U,9,6,9,6
66089,One With the Wind,XLN,U,9,6,9,6
66091,Opt,XLN,U,27,27,27,27
66093,Overflowing Insight,XLN,U,9,9,9,9
66095,Perilous Voyage,XLN,U,9,9,9,9
66097,Pirate's Prize,XLN,U,9,6,9,6
66099,Prosperous Pirates,XLN,U,9,6,9,6
66101,River Sneak,XLN,U,9,9,9,9
66103,River's Rebuke,XLN,U,9,9,9,9
66105,Run Aground,XLN,U,6,6,6,6
66107,Sailor of Means,XLN,U,9,9,9,9
66109,Search for Azcanta,XLN,U,45,45,45,45
66113,Shaper Apprentice,XLN,U,9,9,9,9
66115,Shipwreck Looter,XLN,U,6,6,6,6
66117,Shore Keeper,XLN,U,6,6,6,6
66119,Siren Lookout,XLN,U,9,6,9,6
66121,Siren Stormtamer,XLN,U,18,18,18,18
66123,Siren's Ruse,XLN,U,9,9,9,9
66125,Spell Pierce,XLN,U,9,9,9,9
66127,Spell Swindle,XLN,U,9,6,9,6
66129,Storm Fleet Aerialist,XLN,U,18,18,18,18
66131,Storm Fleet Spy,XLN,U,9,9,9,9
66133,Storm Sculptor,XLN,U,9,9,9,9
66135,Tempest Caller,XLN,U,27,27,27,27
66137,Watertrap Weaver,XLN,U,9,9,9,9
66139,Wind Strider,XLN,U,6,6,6,6
66141,Anointed Deacon,XLN,B,6,6,6,6
66143,Arguel's Blood Fast,XLN,B,27,27,27,27
66147,Bishop of the Bloodstained,XLN,B,9,9,9,9
66149,Blight Keeper,XLN,B,9,6,9,6
66151,Bloodcrazed Paladin,XLN,B,9,9,9,9
66153,Boneyard Parley,XLN,B,9,9,9,9
66155,Contract Killing,XLN,B,9,6,9,6
66157,Costly Plunder,XLN,B,9,6,9,6
66159,Dark Nourishment,XLN,B,6,6,6,6
66161,Deadeye Tormentor,XLN,B,9,9,9,9
66163,Deadeye Tracker,XLN,B,9,9,9,9
66165,Deathless Ancient,XLN,B,9,9,9,9
66167,Desperate Castaways,XLN,B,6,6,6,6
66169,Dire Fleet Hoarder,XLN,B,9,9,9,9
66171,Dire Fleet Interloper,XLN,B,6,6,6,6
66173,Dire Fleet Ravager,XLN,B,9,6,9,6
66175,Duress,XLN,B,9,9,9,9
66177,Fathom Fleet Captain,XLN,B,9,9,9,9
66179,Fathom Fleet Cutthroat,XLN,B,6,6,6,6
66181,Grim Captain's Call,XLN,B,6,6,6,6
66183,Heartless Pillage,XLN,B,9,9,9,9
66185,Kitesail Freebooter,XLN,B,27,27,27,27
66187,Lurking Chupacabra,XLN,B,27,27,27,27
66189,March of the Drowned,XLN,B,9,9,9,9
66191,Mark of the Vampire,XLN,B,9,6,9,6
66193,Queen's Agent,XLN,B,6,6,6,6
66195,Queen's Bay Soldier,XLN,B,6,6,6,6
66197,Raiders' Wake,XLN,B,9,9,9,9
66199,Revel in Riches,XLN,B,9,6,9,6
66201,Ruin Raider,XLN,B,9,9,9,9
66203,Ruthless Knave,XLN,B,9,6,9,6
66205,Sanctum Seeker,XLN,B,18,18,18,18
66207,Seekers' Squire,XLN,B,18,18,18,18
66209,Skittering Heartstopper,XLN,B,6,6,6,6
66211,Skulduggery,XLN,B,6,6,6,6
66213,Skymarch Bloodletter,XLN,B,9,6,9,6
66215,Spreading Rot,XLN,B,9,6,9,6
66217,Sword-Point Diplomacy,XLN,B,18,18,18,18
66219,Vanquish the Weak,XLN,B,9,6,9,6
66221,Vicious Conquistador,XLN,B,18,18,18,18
66223,Vraska's Contempt,XLN,B,36,36,36,36
66225,Walk the Plank,XLN,B,27,27,27,27
66227,Wanted Scoundrels,XLN,B,9,9,9,9
66229,Angrath's Marauders,XLN,R,9,6,9,6
66231,Bonded Horncrest,XLN,R,6,6,6,6
66233,Brazen Buccaneers,XLN,R,6,6,6,6
66235,Burning Sun's Avatar,XLN,R,9,6,9,6
66237,Captain Lannery Storm,XLN,R,18,9,18,18
66239,Captivating Crew,XLN,R,9,9,9,9
66241,Charging Monstrosaur,XLN,R,18,18,18,18
66243,Demolish,XLN,R,9,9,9,9
66245,Dinosaur Stampede,XLN,R,9,6,9,6
66247,Dual Shot,XLN,R,9,9,9,9
66249,Fathom Fleet Firebrand,XLN,R,9,9,9,9
66251,Fiery Cannonade,XLN,R,18,18,18,18
66253,Fire Shrine Keeper,XLN,R,6,6,6,6
66255,Firecannon Blast,XLN,R,9,9,9,9
66257,Frenzied Raptor,XLN,R,9,6,9,6
66259,Headstrong Brute,XLN,R,6,6,6,6
66261,Hijack,XLN,R,9,9,9,9
66263,Lightning Strike,XLN,R,9,9,9,9
66265,Lightning-Rig Crew,XLN,R,9,6,9,6
66267,Makeshift Munitions,XLN,R,9,6,9,6
66269,Nest Robber,XLN,R,9,6,9,6
66271,Otepec Huntmaster,XLN,R,9,9,9,9
66273,Rampaging Ferocidon,XLN,R,27,27,27,27
66275,Raptor Hatchling,XLN,R,9,6,9,6
66277,Repeating Barrage,XLN,R,9,9,9,9
66279,Rigging Runner,XLN,R,27,27,27,27
66281,Rile,XLN,R,9,9,9,9
66283,Rowdy Crew,XLN,R,9,9,9,9
66285,Rummaging Goblin,XLN,R,9,6,9,6
66287,Star of Extinction,XLN,R,27,27,27,27
66289,Storm Fleet Arsonist,XLN,R,9,6,9,6
66291,Storm Fleet Pyromancer,XLN,R,6,6,6,6
66293,Sun-Crowned Hunters,XLN,R,9,6,9,6
66295,Sunbird's Invocation,XLN,R,9,9,9,9
66297,Sure Strike,XLN,R,9,3,9,3
66299,Swashbuckling,XLN,R,6,6,6,6
66301,Thrash of Raptors,XLN,R,9,6,9,6
66303,Tilonalli's Knight,XLN,R,6,6,6,6
66305,Tilonalli's Skinshifter,XLN,R,9,9,9,9
66307,Trove of Temptation,XLN,R,9,6,9,6
66309,Unfriendly Fire,XLN,R,6,6,6,6
66311,Vance's Blasting Cannons,XLN,R,18,18,18,18
66315,Wily Goblin,XLN,R,27,9,27,9
66317,Ancient Brontodon,XLN,G,6,6,6,6
66319,Atzocan Archer,XLN,G,9,9,9,9
66321,Blinding Fog,XLN,G,9,9,9,9
66323,Blossom Dryad,XLN,G,6,6,6,6
66325,Carnage Tyrant,XLN,G,36,36,36,36
66327,Colossal Dreadmaw,XLN,G,9,6,9,6
66329,Commune with Dinosaurs,XLN,G,18,18,18,18
66331,Crash the Ramparts,XLN,G,6,6,6,6
66333,Crushing Canopy,XLN,G,9,9,9,9
66335,Deathgorge Scavenger,XLN,G,18,18,18,18
66337,Deeproot Champion,XLN,G,9,9,9,9
66339,Deeproot Warrior,XLN,G,9,9,9,9
66341,Drover of the Mighty,XLN,G,18,18,18,18
66343,Emergent Growth,XLN,G,9,6,9,6
66345,Emperor's Vanguard,XLN,G,9,9,9,9
66347,Grazing Whiptail,XLN,G,6,6,6,6
66349,Growing Rites of Itlimoc,XLN,G,9,9,9,9
66353,Ixalli's Diviner,XLN,G,9,9,9,9
66355,Ixalli's Keeper,XLN,G,9,9,9,9
66357,Jade Guardian,XLN,G,6,6,6,6
66359,Jungle Delver,XLN,G,9,9,9,9
66361,Kumena's Speaker,XLN,G,27,18,27,18
66363,Merfolk Branchwalker,XLN,G,27,27,27,27
66365,New Horizons,XLN,G,9,9,9,9
66367,Old-Growth Dryads,XLN,G,6,6,6,6
66369,Pounce,XLN,G,9,6,9,6
66371,Ranging Raptors,XLN,G,18,18,18,18
66373,Ravenous Daggertooth,XLN,G,9,6,9,6
66375,Ripjaw Raptor,XLN,G,18,18,18,18
66377,River Heralds' Boon,XLN,G,9,9,9,9
66379,Savage Stomp,XLN,G,18,18,18,18
66381,Shapers' Sanctuary,XLN,G,0,0,0,0
66383,Slice in Twain,XLN,G,9,6,9,6
66385,Snapping Sailback,XLN,G,9,6,9,6
66387,Spike-Tailed Ceratops,XLN,G,6,6,6,6
66389,Thundering Spineback,XLN,G,9,6,9,6
66391,Tishana's Wayfinder,XLN,G,9,9,9,9
66393,Verdant Rebirth,XLN,G,9,6,9,6
66395,Verdant Sun's Avatar,XLN,G,9,9,9,9
66397,Vineshaper Mystic,XLN,G,9,9,9,9
66399,Waker of the Wilds,XLN,G,9,9,9,9
66401,Wildgrowth Walker,XLN,G,45,36,45,36
66403,Admiral Beckett Brass,XLN,UBR,9,-360,9,9
66405,Belligerent Brontodon,XLN,WG,6,6,6,6
66407,Call to the Feast,XLN,WB,9,9,9,9
66409,Deadeye Plunderers,XLN,UB,9,6,9,6
66411,Dire Fleet Captain,XLN,BR,18,18,18,18
66413,"Gishath, Sun's Avatar",XLN,WRG,9,9,9,9
66415,Hostage Taker,XLN,UB,27,27,27,27
66417,"Huatli, Warrior Poet",XLN,WR,18,18,18,18
66419,Marauding Looter,XLN,UR,9,6,9,6
66421,Raging Swordtooth,XLN,RG,9,9,9,9
66423,Regisaur Alpha,XLN,RG,9,9,9,9
66425,Shapers of Nature,XLN,UG,9,9,9,9
66427,Sky Terror,XLN,WR,9,9,9,9
66429,"Tishana, Voice of Thunder",XLN,UG,18,9,18,18
66431,"Vona, Butcher of Magan",XLN,WB,18,9,18,9
66433,"Vraska, Relic Seeker",XLN,BG,36,9,36,9
66435,Cobbled Wings,XLN,,9,6,9,6
66437,Conqueror's Galleon,XLN,,9,6,9,6
66441,Dowsing Dagger,XLN,,9,6,9,6
66445,Dusk Legion Dreadnought,XLN,,6,6,6,6
66447,Elaborate Firecannon,XLN,,6,6,6,6
66449,Fell Flagship,XLN,,18,18,18,18
66451,Gilded Sentinel,XLN,,6,6,6,6
66453,Hierophant's Chalice,XLN,,9,6,9,6
66455,Pillar of Origins,XLN,,9,6,9,6
66457,Pirate's Cutlass,XLN,,9,9,9,9
66459,Primal Amulet,XLN,,9,9,9,9
66463,Prying Blade,XLN,,9,6,9,6
66465,Sentinel Totem,XLN,,9,9,9,9
66467,Shadowed Caravel,XLN,,9,9,9,9
66469,Sleek Schooner,XLN,,6,6,6,6
66471,Sorcerous Spyglass,XLN,,9,27,9,27
66473,Thaumatic Compass,XLN,,27,27,27,27
66477,Treasure Map,XLN,,27,36,27,36
66481,Vanquisher's Banner,XLN,,27,27,27,27
66483,Dragonskull Summit,XLN,BR,0,0,0,0
66485,Drowned Catacomb,XLN,UB,0,0,0,0
66487,Field of Ruin,XLN,,0,0,0,0
66489,Glacial Fortress,XLN,WU,0,0,0,0
66491,Rootbound Crag,XLN,RG,0,0,0,0
66493,Sunpetal Grove,XLN,WG,0,0,0,0
66495,Unclaimed Territory,XLN,,0,0,0,0
66497,Unknown Shores,XLN,,9,6,9,6
66499,Plains,XLN,W,0,0,0,0
66501,Plains,XLN,W,0,0,0,0
66503,Plains,XLN,W,0,0,0,0
66505,Plains,XLN,W,0,0,0,0
66507,Island,XLN,U,0,0,0,0
66509,Island,XLN,U,0,0,0,0
66511,Island,XLN,U,0,0,0,0
66513,Island,XLN,U,0,0,0,0
66515,Swamp,XLN,B,0,0,0,0
66517,Swamp,XLN,B,0,0,0,0
66519,Swamp,XLN,B,0,0,0,0
66521,Swamp,XLN,B,0,0,0,0
66523,Mountain,XLN,R,0,0,0,0
66525,Mountain,XLN,R,0,0,0,0
66527,Mountain,XLN,R,0,0,0,0
66529,Mountain,XLN,R,0,0,0,0
66531,Forest,XLN,G,0,0,0,0
66533,Forest,XLN,G,0,0,0,0
66535,Forest,XLN,G,0,0,0,0
66537,Forest,XLN,G,0,0,0,0
66541,"Jace, Ingenious Mind-Mage",XLN,U,9,9,9,9
66543,Castaway's Despair,XLN,U,6,6,6,6
66545,Grasping Current,XLN,U,6,6,6,6
66547,Jace's Sentinel,XLN,U,6,6,6,6
66549,Woodland Stream,XLN,UG,0,0,0,0
66551,"Huatli, Dinosaur Knight",XLN,WR,9,6,9,6
66553,Huatli's Snubhorn,XLN,W,9,6,9,6
66555,Huatli's Spurring,XLN,R,6,6,6,6
66557,Sun-Blessed Mount,XLN,WR,9,6,9,6
66559,Stone Quarry,XLN,WR,0,0,0,0
66619,Baffling End,RIX,W,27,27,27,27
66621,Bishop of Binding,RIX,W,18,18,18,18
66623,Blazing Hope,RIX,W,6,6,6,6
66625,Cleansing Ray,RIX,W,6,6,6,6
66627,Divine Verdict,RIX,W,6,6,6,6
66629,Everdawn Champion,RIX,W,9,9,9,9
66631,Exultant Skymarcher,RIX,W,6,6,6,6
66633,Famished Paladin,RIX,W,9,9,9,9
66635,Forerunner of the Legion,RIX,W,18,18,18,18
66637,Imperial Ceratops,RIX,W,9,6,9,6
66639,Legion Conquistador,RIX,W,9,9,9,9
66641,Luminous Bonds,RIX,W,12,12,12,12
66643,Majestic Heliopterus,RIX,W,9,6,9,6
66645,Martyr of Dusk,RIX,W,18,18,18,18
66647,Moment of Triumph,RIX,W,9,9,9,9
66649,Paladin of Atonement,RIX,W,9,9,9,9
66651,Pride of Conquerors,RIX,W,27,27,27,27
66653,Radiant Destiny,RIX,W,18,18,18,18
66655,Raptor Companion,RIX,W,6,6,6,6
66657,Sanguine Glorifier,RIX,W,6,6,6,6
66659,Skymarcher Aspirant,RIX,W,36,36,36,36
66661,Slaughter the Strong,RIX,W,9,9,9,9
66663,Snubhorn Sentry,RIX,W,36,36,36,36
66665,Sphinx's Decree,RIX,W,6,6,6,6
66667,Squire's Devotion,RIX,W,18,18,18,18
66669,Sun Sentinel,RIX,W,6,6,6,6
66671,Sun-Crested Pterodon,RIX,W,6,6,6,6
66673,Temple Altisaur,RIX,W,9,6,9,6
66675,Trapjaw Tyrant,RIX,W,9,6,9,6
66677,"Zetalpa, Primal Dawn",RIX,W,9,-360,9,-360
66679,Admiral's Order,RIX,U,9,6,9,6
66681,Aquatic Incursion,RIX,U,9,9,9,9
66683,Crafty Cutpurse,RIX,U,9,9,9,9
66685,Crashing Tide,RIX,U,9,9,9,9
66687,Curious Obsession,RIX,U,45,45,45,45
66689,Deadeye Rig-Hauler,RIX,U,9,9,9,9
66691,Expel from Orazca,RIX,U,9,9,9,9
66693,Flood of Recollection,RIX,U,9,6,9,6
66695,Hornswoggle,RIX,U,9,9,9,9
66697,Induced Amnesia,RIX,U,6,6,6,6
66699,Kitesail Corsair,RIX,U,9,9,9,9
66701,Kumena's Awakening,RIX,U,9,6,9,6
66703,Mist-Cloaked Herald,RIX,U,45,45,45,45
66705,Negate,RIX,U,18,18,18,18
66707,"Nezahal, Primal Tide",RIX,U,9,9,9,9
66709,Release to the Wind,RIX,U,9,6,9,6
66711,River Darter,RIX,U,6,6,6,6
66713,Riverwise Augur,RIX,U,9,9,9,9
66715,Sailor of Means,RIX,U,9,9,9,9
66717,Sea Legs,RIX,U,6,6,6,6
66719,Seafloor Oracle,RIX,U,18,18,18,18
66721,Secrets of the Golden City,RIX,U,18,18,18,18
66723,Silvergill Adept,RIX,U,36,18,36,18
66725,Siren Reaver,RIX,U,9,9,9,9
66727,Slippery Scoundrel,RIX,U,9,6,9,6
66729,Soul of the Rapids,RIX,U,6,6,6,6
66731,Spire Winder,RIX,U,6,6,6,6
66733,Sworn Guardian,RIX,U,9,6,9,6
66735,Timestream Navigator,RIX,U,9,6,9,6
66737,Warkite Marauder,RIX,U,27,27,27,27
66739,Waterknot,RIX,U,9,9,9,9
66741,Arterial Flow,RIX,B,9,9,9,9
66743,Canal Monitor,RIX,B,6,6,6,6
66745,Champion of Dusk,RIX,B,36,36,36,36
66747,Dark Inquiry,RIX,B,9,6,9,6
66749,Dead Man's Chest,RIX,B,9,6,9,6
66751,Dinosaur Hunter,RIX,B,6,6,6,6
66753,Dire Fleet Poisoner,RIX,B,18,18,18,18
66755,Dusk Charger,RIX,B,6,6,6,6
66757,Dusk Legion Zealot,RIX,B,18,18,18,18
66759,Fathom Fleet Boarder,RIX,B,9,9,9,9
66761,Forerunner of the Coalition,RIX,B,9,9,9,9
66763,Golden Demise,RIX,B,18,18,18,18
66765,Grasping Scoundrel,RIX,B,9,9,9,9
66767,Gruesome Fate,RIX,B,9,6,9,6
66769,Impale,RIX,B,6,6,6,6
66771,Mastermind's Acquisition,RIX,B,18,9,18,9
66773,Mausoleum Harpy,RIX,B,6,6,6,6
66775,Moment of Craving,RIX,B,27,27,27,27
66777,Oathsworn Vampire,RIX,B,9,9,9,9
66779,Pitiless Plunderer,RIX,B,9,6,9,6
66781,Ravenous Chupacabra,RIX,B,9,9,9,9
66783,Reaver Ambush,RIX,B,18,18,18,18
66785,Recover,RIX,B,9,6,9,6
66787,Sadistic Skymarcher,RIX,B,9,9,9,9
66789,"Tetzimoc, Primal Death",RIX,B,36,36,36,36
66791,Tomb Robber,RIX,B,9,9,9,9
66793,Twilight Prophet,RIX,B,18,18,18,18
66795,Vampire Revenant,RIX,B,6,6,6,6
66797,Vona's Hunger,RIX,B,9,9,9,9
66799,Voracious Vampire,RIX,B,9,9,9,9
66801,Blood Sun,RIX,R,9,9,9,9
66803,Bombard,RIX,R,9,6,9,6
66805,Brass's Bounty,RIX,R,9,6,9,6
66807,Brazen Freebooter,RIX,R,9,6,9,6
66809,Buccaneer's Bravado,RIX,R,9,9,9,9
66811,Charging Tuskodon,RIX,R,9,6,9,6
66813,Daring Buccaneer,RIX,R,9,9,9,9
66815,Dire Fleet Daredevil,RIX,R,18,18,18,18
66817,"Etali, Primal Storm",RIX,R,9,9,9,6
66819,Fanatical Firebrand,RIX,R,45,45,45,45
66821,Forerunner of the Empire,RIX,R,9,9,9,9
66823,Form of the Dinosaur,RIX,R,6,6,6,6
66825,Frilled Deathspitter,RIX,R,9,6,9,6
66827,Goblin Trailblazer,RIX,R,18,18,18,18
66829,Mutiny,RIX,R,9,6,9,6
66831,Needletooth Raptor,RIX,R,9,9,9,9
66833,Orazca Raptor,RIX,R,6,6,6,6
66835,Pirate's Pillage,RIX,R,9,9,9,9
66837,Reckless Rage,RIX,R,45,27,45,27
66839,Rekindling Phoenix,RIX,R,45,45,45,45
66841,See Red,RIX,R,9,9,9,9
66843,Shake the Foundations,RIX,R,9,9,9,9
66845,Shatter,RIX,R,9,6,9,6
66847,Silverclad Ferocidons,RIX,R,9,6,9,6
66849,Stampeding Horncrest,RIX,R,6,6,6,6
66851,Storm Fleet Swashbuckler,RIX,R,9,9,9,9
66853,Sun-Collared Raptor,RIX,R,6,6,6,6
66855,Swaggering Corsair,RIX,R,6,6,6,6
66857,Tilonalli's Crown,RIX,R,9,6,9,6
66859,Tilonalli's Summoner,RIX,R,9,9,9,9
66861,Aggressive Urge,RIX,G,9,6,9,6
66863,Cacophodon,RIX,G,9,6,9,6
66865,Cherished Hatchling,RIX,G,9,6,9,6
66867,Colossal Dreadmaw,RIX,G,9,6,9,6
66869,Crested Herdcaller,RIX,G,9,9,9,9
66871,Deeproot Elite,RIX,G,18,18,18,18
66873,Enter the Unknown,RIX,G,9,18,9,18
66875,Forerunner of the Heralds,RIX,G,18,18,18,18
66877,"Ghalta, Primal Hunger",RIX,G,27,720,27,480
66879,Giltgrove Stalker,RIX,G,6,6,6,6
66881,Hardy Veteran,RIX,G,6,6,6,6
66883,Hunt the Weak,RIX,G,9,9,9,9
66885,Jade Bearer,RIX,G,9,9,9,9
66887,Jadecraft Artisan,RIX,G,6,6,6,6
66889,Jadelight Ranger,RIX,G,36,36,36,36
66891,Jungleborn Pioneer,RIX,G,9,9,9,9
66893,Knight of the Stampede,RIX,G,9,6,9,6
66895,Naturalize,RIX,G,9,6,9,6
66897,Orazca Frillback,RIX,G,6,6,6,6
66899,Overgrown Armasaur,RIX,G,9,6,9,6
66901,Path of Discovery,RIX,G,9,9,9,9
66903,Plummet,RIX,G,9,6,9,6
66905,Polyraptor,RIX,G,9,9,9,9
66907,Strength of the Pack,RIX,G,6,6,6,6
66909,Swift Warden,RIX,G,9,9,9,9
66911,Tendershoot Dryad,RIX,G,27,27,27,27
66913,Thrashing Brontodon,RIX,G,18,18,18,18
66915,Thunderherd Migration,RIX,G,9,9,9,9
66917,Wayward Swordtooth,RIX,G,9,9,9,9
66919,World Shaper,RIX,G,9,9,9,9
66921,"Angrath, the Flame-Chained",RIX,BR,18,720,18,9
66923,Atzocan Seer,RIX,WG,9,6,9,6
66925,"Azor, the Lawbringer",RIX,WU,9,9,9,9
66927,Deadeye Brawler,RIX,UB,9,6,9,6
66929,Dire Fleet Neckbreaker,RIX,BR,9,9,9,9
66931,"Elenda, the Dusk Rose",RIX,WB,18,9,18,18
66933,Hadana's Climb,RIX,UG,18,18,18,18
66937,"Huatli, Radiant Champion",RIX,WG,9,-360,9,9
66939,Journey to Eternity,RIX,BG,18,18,18,18
66943,Jungle Creeper,RIX,BG,9,9,9,9
66945,"Kumena, Tyrant of Orazca",RIX,UG,18,-360,18,18
66947,Legion Lieutenant,RIX,WB,45,45,45,45
66949,Merfolk Mistbinder,RIX,UG,18,18,18,18
66951,Path of Mettle,RIX,WR,9,9,9,9
66955,Profane Procession,RIX,WB,9,9,9,9
66959,Protean Raider,RIX,UR,9,6,9,6
66961,Raging Regisaur,RIX,RG,18,18,18,18
66963,Relentless Raptor,RIX,WR,9,9,9,9
66965,Resplendent Griffin,RIX,WU,6,6,6,6
66967,Siegehorn Ceratops,RIX,WG,9,6,9,6
66969,Storm Fleet Sprinter,RIX,UR,9,6,9,6
66971,Storm the Vault,RIX,UR,9,6,9,6
66975,"Zacama, Primal Calamity",RIX,WRG,9,720,9,480
66977,Awakened Amalgam,RIX,,6,6,6,6
66979,Azor's Gateway,RIX,,18,18,18,18
66983,Captain's Hook,RIX,,9,9,9,9
66985,Gleaming Barrier,RIX,,9,6,9,6
66987,Golden Guardian,RIX,,9,6,9,6
66991,The Immortal Sun,RIX,,27,27,27,27
66993,Orazca Relic,RIX,,9,9,9,9
66995,Silent Gravestone,RIX,,9,9,9,9
66997,Strider Harness,RIX,,9,6,9,6
66999,Traveler's Amulet,RIX,,9,6,9,6
67001,Arch of Orazca,RIX,,36,36,36,36
67003,Evolving Wilds,RIX,,9,9,9,9
67005,Forsaken Sanctuary,RIX,WB,0,0,0,0
67007,Foul Orchard,RIX,BG,0,0,0,0
67009,Highland Lake,RIX,UR,0,0,0,0
67011,Stone Quarry,RIX,WR,0,0,0,0
67013,Woodland Stream,RIX,UG,0,0,0,0
67015,Plains,RIX,W,0,0,0,0
67017,Island,RIX,U,0,0,0,0
67019,Swamp,RIX,B,0,0,0,0
67021,Mountain,RIX,R,0,0,0,0
67023,Forest,RIX,G,0,0,0,0
67025,"Vraska, Scheming Gorgon",RIX,B,9,9,9,9
67027,Vampire Champion,RIX,B,6,6,6,6
67029,Vraska's Conquistador,RIX,B,6,6,6,6
67031,Vraska's Scorn,RIX,B,6,6,6,6
